Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI,Tier
001720,신영증권,Unknown,2319684000000,141100.0,14439.0,0.31,-14000.0,42.74,Large Cap
009420,한올바이오파마,Unknown,2295976040100,43950.0,334869.0,0.25,250.0,57.62,Large Cap
139130,iM금융지주,Unknown,2288211883920,14120.0,309071.0,0.57,-310.0,60.72,Large Cap
139480,이마트,Unknown,2207665520000,80000.0,122816.0,0.68,1100.0,75.95,Large Cap
462870,시프트업,Unknown,2160936776000,36650.0,39745.0,0.59,-1900.0,33.52,Large Cap
004170,신세계,Unknown,2199101268000,228000.0,23750.0,0.35,12500.0,90.88,Large Cap
000155,두산우,Unknown,2178071790000,545000.0,37837.0,0.69,-21000.0,45.61,Large Cap
003690,코리안리,Unknown,2168358075030,11130.0,309700.0,0.84,-390.0,61.06,Large Cap
069960,현대백화점,Unknown,2163314522800,95600.0,155403.0,1.21,4700.0,73.8,Large Cap
020150,롯데에너지머티리얼즈,Unknown,2157457075600,41200.0,1791114.0,2.24,4250.0,72.07,Large Cap
000120,CJ대한통운,Unknown,2155766508000,94500.0,53660.0,0.6,0.0,79.15,Large Cap
023530,롯데쇼핑,Unknown,2101854496500,74300.0,96019.0,1.07,1500.0,80.0,Large Cap
004800,효성,Unknown,2057396020300,122900.0,55305.0,0.58,-11800.0,33.16,Large Cap
006040,동원산업,Unknown,2035222154600,46100.0,33097.0,0.39,200.0,43.22,Large Cap
028670,팬오션,Unknown,2004635670000,3750.0,1339735.0,0.77,25.0,51.28,Large Cap
336260,두산퓨얼셀,Unknown,1968086466300,30050.0,1043399.0,0.35,-4000.0,12.9,Large Cap
069620,대웅제약,Unknown,1992890900000,172000.0,32934.0,0.47,-1800.0,73.17,Large Cap
192820,코스맥스,Unknown,1975949516900,174100.0,232609.0,1.7,17900.0,33.37,Large Cap
282330,BGF리테일,Unknown,1944439425000,112500.0,51517.0,1.04,2500.0,75.76,Large Cap
010060,OCI홀딩스,Unknown,1928528992500,102500.0,86999.0,0.46,-15000.0,29.19,Large Cap
008770,호텔신라,Unknown,1901571462450,48450.0,299166.0,1.23,2700.0,48.77,Large Cap
204320,HL만도,Unknown,1847762672000,39350.0,381998.0,1.31,2450.0,54.76,Large Cap
007070,GS리테일,Unknown,1881166837500,22500.0,239621.0,0.81,550.0,92.12,Large Cap
097230,HJ중공업,Unknown,1814936414400,20100.0,1834368.0,0.4,-2650.0,23.36,Large Cap
483650,달바글로벌,Unknown,1626927997000,131800.0,104850.0,0.51,3900.0,29.22,Large Cap
032350,롯데관광개발,Unknown,1745891673800,21950.0,1927043.0,1.26,3660.0,64.53,Large Cap
112610,씨에스윈드,Unknown,1691073260300,40100.0,148592.0,0.63,-3100.0,32.39,Large Cap
020560,아시아나항공,Unknown,1713842715520,8320.0,64022.0,0.6,-200.0,36.62,Large Cap
005850,에스엘,Unknown,1676791572000,36100.0,137389.0,0.9,1800.0,54.49,Large Cap
034230,파라다이스,Unknown,1671616562310,18090.0,2629953.0,1.33,3180.0,48.58,Large Cap
006360,GS건설,Unknown,1608932012000,18800.0,239660.0,0.48,180.0,54.15,Large Cap
395400,SK리츠,Unknown,1561592450880,5280.0,289332.0,0.82,-10.0,49.38,Large Cap
267270,HD현대건설기계,Unknown,1569128215200,90400.0,95566.0,0.49,0.0,35.31,Large Cap
085620,미래에셋생명,Unknown,1582524729660,8940.0,99336.0,0.49,-770.0,51.92,Large Cap
161890,한국콜마,Unknown,1586261174400,67200.0,185991.0,0.73,3000.0,29.95,Large Cap
375500,DL이앤씨,Unknown,1516790021600,39200.0,106912.0,0.43,-1750.0,36.23,Large Cap
023590,다우기술,Unknown,1597251565200,35600.0,38605.0,0.39,-3250.0,32.33,Large Cap
007310,오뚜기,Unknown,1567061530000,391000.0,6514.0,1.12,5000.0,56.72,Large Cap
006280,녹십자,Unknown,1526261862800,130600.0,26545.0,0.45,-8800.0,49.83,Large Cap
073240,금호타이어,Unknown,1510989109620,5260.0,473728.0,0.44,-270.0,68.79,Large Cap
457190,이수스페셜티케미컬,Unknown,1468122408000,48600.0,158550.0,0.55,-3300.0,32.08,Large Cap
011210,현대위아,Unknown,1501168581600,55200.0,62643.0,0.57,-500.0,37.58,Large Cap
005070,코스모신소재,Unknown,1479239398000,45500.0,317583.0,0.46,-7100.0,28.07,Large Cap
047040,대우건설,Unknown,1435976214290,3455.0,555450.0,0.39,10.0,42.76,Large Cap
003540,대신증권,Unknown,1375959140000,27100.0,213121.0,0.65,-1800.0,37.72,Large Cap
051915,LG화학우,Unknown,1422428000000,185000.0,49430.0,0.7,-17000.0,42.5,Large Cap
003570,SNT다이내믹스,Unknown,1381649560350,41550.0,89871.0,0.86,-5050.0,13.59,Large Cap
017960,한국카본,Unknown,1385955668400,26700.0,456318.0,0.84,-4200.0,17.55,Large Cap
007340,DN오토모티브,Unknown,1354526524750,23150.0,81307.0,0.77,-450.0,52.42,Large Cap
00680K,미래에셋증권2우B,Unknown,1347500000000,9800.0,584241.0,0.82,-220.0,34.81,Large Cap
294870,HDC현대산업개발,Unknown,1337918799000,20300.0,727191.0,2.95,1200.0,63.88,Large Cap
484870,엠앤씨솔루션,Unknown,1248591960000,136400.0,39350.0,1.79,-26000.0,5.78,Large Cap
003090,대웅,Unknown,1337265540000,23000.0,100786.0,0.69,-1800.0,57.41,Large Cap
000080,하이트진로,Unknown,1321317231240,18840.0,92483.0,0.65,-180.0,52.28,Large Cap
300720,한일시멘트,Unknown,1297337486760,17640.0,53926.0,0.65,-280.0,55.39,Large Cap
285130,SK케미칼,Unknown,1231672139200,71200.0,51945.0,0.48,-7700.0,59.73,Large Cap
005440,현대지에프홀딩스,Unknown,1284651440240,8240.0,165086.0,0.59,-250.0,58.21,Large Cap
001800,오리온홀딩스,Unknown,1241632264040,19820.0,73151.0,0.56,310.0,58.53,Large Cap
077970,STX엔진,Unknown,1230538130950,30650.0,316546.0,0.64,-250.0,31.11,Large Cap
071320,지역난방공사,Unknown,1204189376000,104000.0,29388.0,0.83,-1200.0,62.78,Large Cap
415640,KB발해인프라,Unknown,1197270003960,9770.0,226582.0,1.46,-490.0,33.14,Large Cap
089860,롯데렌탈,Unknown,1198209804000,33000.0,32807.0,0.71,950.0,86.84,Large Cap
001120,LX인터내셔널,Unknown,1199622000000,30950.0,86793.0,0.84,100.0,58.93,Large Cap
100090,SK오션플랜트,Unknown,1183335763260,18940.0,697117.0,0.54,-1260.0,26.46,Large Cap
185750,종근당,Unknown,1171856022000,84900.0,27293.0,0.62,-1800.0,55.81,Large Cap
330590,롯데리츠,Unknown,1147206469480,3970.0,294844.0,0.79,55.0,71.67,Large Cap
004000,롯데정밀화학,Unknown,1164870000000,45150.0,39499.0,0.47,-1650.0,49.06,Large Cap
280360,롯데웰푸드,Unknown,1137018942800,122200.0,22210.0,1.04,500.0,67.94,Large Cap
