Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI,Tier
012200,계양전기,Unknown,38248074745,1405.0,72332.0,1.57,16.0,38.68,Small Cap
023150,MH에탄올,Unknown,37113985780,5030.0,7726.0,1.11,-10.0,29.17,Small Cap
074610,이엔플러스,Unknown,37494486519,511.0,0.0,,0.0,,Small Cap
069640,한세엠케이,Unknown,36562105632,816.0,7153327.0,11.21,94.0,57.73,Small Cap
005320,온타이드,Unknown,36375867080,532.0,585161.0,1.72,-27.0,51.85,Small Cap
024890,대원화성,Unknown,35061779200,850.0,99696.0,0.29,9.0,46.89,Small Cap
033250,체시스,Unknown,35040000000,1095.0,273157.0,1.15,-13.0,40.71,Small Cap
013000,세우글로벌,Unknown,34934022727,1217.0,96639.0,0.55,29.0,81.27,Small Cap
009460,한창제지,Unknown,34726476852,582.0,270902.0,2.83,-7.0,15.52,Small Cap
000760,이화산업,Unknown,34188000000,12210.0,338.0,0.32,-90.0,41.67,Small Cap
004270,남성,Unknown,33641096640,929.0,103178.0,2.48,-18.0,14.71,Small Cap
003680,한성기업,Unknown,33593476150,5410.0,29425.0,0.91,20.0,47.52,Small Cap
001070,대한방직,Unknown,33549000000,6330.0,6690.0,0.77,150.0,40.74,Small Cap
001140,국보,Unknown,33456978680,2110.0,0.0,,0.0,,Small Cap
006200,한국전자홀딩스,Unknown,33417439104,714.0,26131.0,0.12,-21.0,34.88,Small Cap
33637K,솔루스첨단소재1우,Unknown,32870641104,1944.0,71062.0,1.55,74.0,74.61,Small Cap
002690,동일제강,Unknown,33089586800,1630.0,43679.0,0.6,-16.0,48.58,Small Cap
145210,다이나믹디자인,Unknown,32935193517,907.0,199848.0,0.2,95.0,48.45,Small Cap
011090,에넥스,Unknown,32875419268,548.0,445838.0,2.5,-9.0,24.64,Small Cap
005820,원림,Unknown,32631174000,14200.0,1032.0,1.38,140.0,47.8,Small Cap
044380,주연테크,Unknown,32627680492,506.0,177036.0,1.14,19.0,39.39,Small Cap
009140,경인전자,Unknown,32515497900,20700.0,1252.0,0.31,200.0,34.62,Small Cap
002420,세기상사,Unknown,32118320240,5380.0,2940.0,0.81,-70.0,34.38,Small Cap
002070,비비안,Unknown,32089214670,710.0,175622.0,0.79,-25.0,3.23,Small Cap
004365,세방우,Unknown,31912012500,8650.0,2618.0,0.29,-40.0,35.44,Small Cap
002820,SUN&L,Unknown,30637413270,2430.0,1986.0,0.13,-95.0,7.5,Small Cap
143210,핸즈코퍼레이션,Unknown,31282318210,1430.0,39159.0,0.28,-71.0,20.32,Small Cap
030720,동원수산,Unknown,29784352000,6400.0,16885.0,0.36,80.0,41.57,Small Cap
008775,호텔신라우,Unknown,29398468900,39100.0,3475.0,1.65,-1050.0,34.93,Small Cap
084870,TBH글로벌,Unknown,27885567003,1337.0,18045.0,0.22,-4.0,56.54,Small Cap
024070,WISCOM,Unknown,29120232200,1900.0,7740.0,0.94,-13.0,27.75,Small Cap
014910,성문전자,Unknown,26795955105,1193.0,31994.0,0.22,18.0,61.27,Small Cap
005110,한창,Unknown,26467434378,1254.0,0.0,,0.0,,Small Cap
001420,태원물산,Unknown,25954000000,3415.0,7385.0,1.95,75.0,56.31,Small Cap
002210,동성제약,Unknown,25900780311,973.0,0.0,,0.0,,Small Cap
003495,대한항공우,Unknown,25770420800,23200.0,14080.0,1.52,200.0,59.26,Small Cap
015020,이스타코,Unknown,25368147200,592.0,179743.0,1.05,-27.0,24.56,Small Cap
00499K,롯데지주우,Unknown,24651451800,30600.0,247.0,0.2,-400.0,44.78,Small Cap
088790,진도,Unknown,24721219584,1986.0,83584.0,0.18,-39.0,54.22,Small Cap
002025,코오롱우,Unknown,24541692000,22800.0,6124.0,0.12,-600.0,60.78,Small Cap
007815,코리아써우,Unknown,24458692500,8250.0,13100.0,0.08,130.0,54.64,Small Cap
35320K,대덕전자1우,Unknown,23888916600,11400.0,31614.0,1.02,1010.0,62.5,Small Cap
007120,미래아이앤지,Unknown,24402423760,845.0,43309.0,0.36,-23.0,40.26,Small Cap
019685,대교우B,Unknown,23739781780,1222.0,7821.0,0.21,-5.0,26.15,Small Cap
015260,에이엔피,Unknown,23099849728,512.0,253358.0,1.53,-16.0,47.31,Small Cap
010400,우진아이엔에스,Unknown,22713560000,2980.0,11425.0,1.34,-65.0,41.89,Small Cap
084670,동양고속,Unknown,22759172340,7860.0,3537.0,0.17,0.0,36.08,Small Cap
001685,대상우,Unknown,22978639710,16770.0,3558.0,0.32,-110.0,37.89,Small Cap
012170,아센디오,Unknown,21964960860,2020.0,41769.0,0.21,-10.0,57.06,Small Cap
005257,녹십자홀딩스2우,Unknown,21784242500,25750.0,514.0,0.38,-100.0,23.08,Small Cap
009310,참엔지니어링,Unknown,21776978689,1283.0,18608.0,0.4,-1.0,44.53,Small Cap
002355,넥센타이어1우B,Unknown,21515000000,3310.0,2654.0,0.24,-30.0,50.0,Small Cap
025890,한국주강,Unknown,21487592100,1900.0,22140.0,0.61,-25.0,51.11,Small Cap
008600,윌비스,Unknown,21381060402,318.0,166924.0,0.76,-13.0,43.84,Small Cap
001770,SHD,Unknown,21260365000,17500.0,4031.0,1.33,-1070.0,21.76,Small Cap
008500,일정실업,Unknown,20064000000,16720.0,33011.0,0.13,-1480.0,34.51,Small Cap
108675,LX하우시스우,Unknown,17632196400,17080.0,2470.0,0.48,-30.0,38.46,Small Cap
18064K,한진칼우,Unknown,19887180300,37050.0,195358.0,8.66,5100.0,65.88,Small Cap
009440,KC그린홀딩스,Unknown,17568790596,756.0,0.0,,0.0,,Small Cap
152550,한국ANKOR유전,Unknown,16454700000,235.0,531033.0,0.92,-2.0,42.86,Small Cap
000087,하이트진로2우B,Unknown,17404125200,15400.0,10766.0,5.41,-90.0,31.08,Small Cap
204210,스타에스엠리츠,Unknown,15927568525,2035.0,0.0,,0.0,,Small Cap
001795,대한제당우,Unknown,15915175800,2455.0,33938.0,0.88,-20.0,38.89,Small Cap
33637L,솔루스첨단소재2우B,Unknown,14924269200,3950.0,24032.0,3.73,145.0,82.56,Small Cap
005725,넥센우,Unknown,15446574000,4290.0,8429.0,4.15,-300.0,35.59,Small Cap
140910,에이리츠,Unknown,13969290160,3130.0,0.0,,0.0,,Small Cap
145995,삼양사우,Unknown,13230002500,35750.0,672.0,0.85,-50.0,44.9,Small Cap
004255,NPC우,Unknown,13384800000,2535.0,14035.0,1.59,25.0,54.76,Small Cap
001067,JW중외제약2우B,Unknown,12598380000,60000.0,11.0,0.13,3600.0,48.51,Small Cap
38380K,LX홀딩스1우,Unknown,12484228200,8520.0,550.0,0.49,-30.0,37.5,Small Cap
084695,대상홀딩스우,Unknown,12158445420,13310.0,13420.0,0.16,-170.0,40.52,Small Cap
003075,코오롱글로벌우,Unknown,11792533040,15920.0,818.0,0.24,70.0,50.0,Small Cap
071950,코아스,Unknown,11106180000,3375.0,81485.0,0.67,-345.0,10.68,Small Cap
00806K,대덕1우,Unknown,10911213000,9000.0,3387.0,1.02,-70.0,60.75,Small Cap
004835,덕성우,Unknown,10537440000,7570.0,8554.0,0.12,-260.0,52.79,Small Cap
000225,유유제약1우,Unknown,10518555200,4640.0,6845.0,0.84,85.0,21.43,Small Cap
004105,태양금속우,Unknown,10444500000,3165.0,28495.0,0.31,-25.0,49.06,Small Cap
001755,한양증권우,Unknown,9859500000,18780.0,366.0,0.09,560.0,78.98,Small Cap
